0,1
2022-01-01,ขับรถเร็วเกินไป
2022-01-01,เบรกกระชั้นชิด
2022-01-01,หลับใน
2022-01-01,มองไม่เห็น
2022-01-01,ขับรถเร็วเกินไป
2022-01-01,ขับขี่กระชั้นชิด
2022-01-01,หลับใน
2022-01-01,ยางแตก
2022-01-01,ขับรถเร็วเกินไป
2022-01-01,ขับรถช้าลง
2022-01-01,หลับใน
2022-01-01,สภาพแวดล้อม
2022-01-01,เปลี่ยนช่องทางกระทันหัน
2022-01-01,เปลี่ยนช่องทางกระทันหัน
2022-01-01,เปลี่ยนช่องทางกระทันหัน
2022-01-01,สภาพแวดล้อม
2022-01-01,ยางแตกล้อหลัง
2022-01-01,เปลี่ยนช่องทางกระทันหัน
2022-01-01,ผู้ขับขี่นั่งบุคคลก้มดูโทรศัพท
2022-01-01,นั่งบุคคลIsuzuเบรคไม่ทัน
2022-01-01,บรรทุกรถ Atvเกิดไฟฟ้าลัดวงจร
2022-01-01,ขับรถเร็วเกินไป
2022-01-01,ขับรถเร็วเกินไป
2022-01-01,เปลี่ยนช่องทางกระทันหัน
2022-01-01,ขับรถกระชั้นชิด
2022-01-01,ขับรถช้าลง
2022-01-01,เปลี่ยนช่องทางกระทันหัน
2020-11-02,ขับรถกระชิด
2020-11-02,หลับใน
2020-11-02,ขับรถเร็วเกินไป
2020-11-02,หลับใน
2020-11-02,บรรทุกเกิน/ของตกหล่น
2020-11-02,เปลี่ยนช่องทางกระทันหัน
2020-11-02,หลับใน
2020-11-02,เปลี่ยนช่องทางกระทันหัน
2020-11-02,หลับใน
2020-11-02,หลับใน
2020-11-02,เปลี่ยนช่องทางกระทันหัน
2020-11-02,ขับรถเร็วเกินไป
2020-11-02,เบรคขัดข้อง
2020-11-02,เปลี่ยนช่องทางกระทันหัน
2020-11-02,หลับใน
2020-11-02,ผู้ขับขี่หมดสติ
2020-11-02,หลับใน
2020-11-02,หลับใน
2020-11-02,ขับรถช้าลง
2020-11-02,เปลี่ยนช่องทางกระทันหัน
2020-11-02,เปลี่ยนช่องทางกระทันหัน
2020-11-02,ขับรถกระชั้นชิด
2020-11-02,หลับใน
2020-11-02,หลับใน
2020-11-02,ขับรถเร็วเกินไป
2020-11-02,ขับรถเร็วเกินไป
2020-11-02,ขับรถกระชั้นชิด
2020-11-02,เปลี่ยนช่องทางกระทันหัน
2020-11-02,หลับใน
2020-11-02,ขับรถเร็วเกินไป
2020-11-02,สภาพแวดล้อม
2020-11-02,เบรคขัดข้อง
2020-11-02,หลับใน
2020-11-02,เบรคขัดข้อง
2020-11-02,เบรกกะทันหันรถเสียการทรงตัว
2020-11-02,ยางแตก
2020-11-02,หลับใน
2020-11-02,ขับรถกระชั้นชิด
2020-11-02,หลับใน
2020-11-02,ขับรถเร็วเกินไป
2020-11-02,หลับใน
2020-11-02,หลับใน
2020-11-02,หลับใน
2020-11-02,ขับรถเร็วเกินไป
2020-11-02,เปลี่ยนช่องทางกระทันหัน
2020-11-02,หลับใน
2020-11-02,เบรคขัดข้อง
2020-11-02,ขับรถเร็วเกินไป
2020-11-02,เพลาข้างด้านขวาขาด
2020-11-02,ขับรถเร็วเกินไป
2020-11-02,ขับรถกระชั้นชิด
2020-11-02,เปลี่ยนช่องทางกระทันหัน
2020-11-02,ขับรถกระชั้นชิด
2020-11-02,เปลี่ยนช่องทางกระทันหัน
2020-11-02,หลับใน
2020-11-02,หลับใน
2020-11-02,เปลี่ยนช่องทางกระทันหัน
2020-11-02,เปลี่ยนช่องทางกระทันหัน
2020-11-02,ก้มเก็บสิ่งของ
2020-11-02,เปลี่ยนช่องทางกระทันหัน
2020-11-02,ขับรถเร็วเกินไป
2020-11-02,เปลี่ยนช่องทางกระทันหัน
2020-11-02,สภาพแวดล้อม
2020-11-02,เปลี่ยนช่องทางกระทันหัน
2020-11-02,ขับรถเร็วเกินไป
2020-11-01,ขับรถเร็วเกินไป
2020-11-01,ก้มเก็บของในรถ
2020-11-01,หลับใน
2020-11-01,หลับใน
2020-11-01,ขับรถกระชั้นชิด
2020-11-01,ขับรถเร็วเกินไป
2020-11-01,ขับขี่ในระยะกระชั้นชิด
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,ขับรถเร็วเกินไป
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,ขับรถกระชั้นชิด
2020-11-01,ระบบไฟฟ้าขัดข้อง
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,เลรคกะทันหัน
2020-11-01,เข้าช่องเก็บค่าผ่านผิด
2020-11-01,ขับรถเร็วเกินไป
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,ขับรถเร็วเกินไป
2020-11-01,ขับรถกระชั้นชิด
2020-11-01,ขับรถเร็วเกินไป
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,ขับรถเร็วเกินไป
2020-11-01,ขับรถกระชั้นชิด
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,ขับรถกระชั้นชิด
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,ขับรถกระชั้นชิด
2020-11-01,กระชั้นชิดเบรกไม่ทัน
2020-11-01,ขับรถเร็วเกินไป
2020-11-01,หลับใน
2020-11-01,หลับใน
2020-11-01,หลับใน
2020-11-01,ขับรถเร็วเกินไป
2020-11-01,หลับใน
2020-11-01,ยางแตก
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,ขับรถกระชั้นชิด
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,ขับรถกระชั้นชิด
2020-11-01,สภาพแวดล้อม
2020-11-01,ขับรถกระชั้นชิด
2020-11-01,ขับรถกระชั้นชิด
2020-11-01,ขับรถกระชั้นชิด
2020-11-01,กระบะToyotaทำสิ่งของตกหล่น
2020-11-01,ขับรถกระชั้นชิด
2020-11-01,ยางแตก
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,ขับรถกระชั้นชิด
2020-11-01,ขับรถกระชั้นชิด
2020-11-01,หลับใน
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,ยางแตก
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,หลับใน
2020-11-01,ขับรถกระชั้นชิด
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,ขับรถกะชันชิด
2020-11-01,ขับรถเร็วเกินไป
2020-11-01,หลับใน
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,เบรกกะทันหัน
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,ขับรถกระชั้นชิด
2020-11-01,ขับรถกระชั้นชิด
2020-11-01,ขับรถเร็วเกินไป
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,หลับใน
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,ยางแตก
2020-11-01,ขับรถกระชั้นชิด
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,ฝนตกถนนเปียกลื่น
2020-11-01,เบรคกะทันหัน
2020-11-01,เบรคกะทันหัน
2020-11-01,ขับกระชั้นชิด
2020-11-01,ขับรถกระชั้นชิด
2020-11-01,นั่งบุคคลตัดหน้ารถบรรทุก10ล้อ
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,ยางแตก
2020-11-01,หลับใน
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,ยางแตก
2020-11-01,ขับรถในระยะกระชั้นชิด
2020-11-01,ยางแตก
2020-11-01,ขับรถเร็วเกินไป
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,ขับรถในระยะกระชั้นชิด
2020-11-01,ขับรถเร็วเกินไป
2020-11-01,ล้อหลุด
2020-11-01,ยางแตก
2020-11-01,หลับใน
2020-11-01,หลับใน
2020-11-01,ยางแตก
2020-11-01,เบรคขัดข้อง
2020-11-01,ยางแตก
2020-11-01,ไม่ดึงเบรคมือ
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,ขับรถกระชั้นชิด
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,บรรทุกหนัก
2020-11-01,ล้อหลุด
2020-11-01,สภาพแวดล้อม
2020-11-01,สภาพแวดล้อม
2020-11-01,เบรคกระชั้นชิด
2020-11-01,เสียหลัก
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,ขับรถกระชันชิด
2020-11-01,สภาพแวดล้อม
2020-11-01,ขับรถเร็วเกินไป
2020-11-01,ขับรถเร็วเกินไป
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,เสียหลัก
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,สภาพแวดล้อม
2020-11-01,สภาพแวดล้อม
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,เบรกกะทันหัน
2020-11-01,เปลี่ยนช่องทางเบรกกะทันหัน
2020-11-01,เบรคกระทันหัน
2020-11-01,ขับรถเร็วเกินไป
2020-11-01,หลับใน
2020-11-01,เบครกระทันหัน
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,หลับใน
2020-11-01,ขับรถเร็วเกินไป
2020-11-01,เบรคกะทันหัน
2020-11-01,เบรคกระทันหัน
2020-11-01,หลับใน
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,ขับรถกระชั้นชิด
2020-11-01,ยางแตก
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,สลักตัวยึดหลุด
2020-11-01,ขับรถกระชั้นชิด
2020-11-01,ขับรถกระชั้นชิด
2020-11-01,ขับรถเร็วเกินไป
2020-11-01,ขับรถเร็วเกินไป
2020-11-01,เปลี่ยนช่องทางกระทันหัน
2020-11-01,ยางแตก
2020-11-01,ไม่ชะลอความเร็ว
2020-11-01,ขับรถเร็วเกินไป
2020-11-01,เบรคขัดข้อง
2020-11-01,เบรคขัดข้อง
